B	cDC1	cDC2	eos	mon	neu	pDC	mye	mouse	treatment	exp
0	0	0	6.416085167	5.659363303	0	0	5.645016611	87	FL	DL70
0	0	5.024473716	0	0	0	0	0	87	FL	DL70
6.189066401	5.438597824	6.301166006	6.942473567	8.249865888	4.214026054	10.70610892	7.501548442	87	FL	DL70
4.232433738	7.951885188	8.667463579	9.136259317	7.886914066	8.865383962	0	8.693455858	87	FL	DL70
0	0	0	0	0	0	2.488947165	0	87	FL	DL70
4.999523569	4.302409561	0	8.444402771	5.789172138	5.109931847	0	7.298346339	87	FL	DL70
0	6.635118491	9.000048184	10.35225596	11.0192013	10.7500641	0	10.7792497	87	FL	DL70
0	0	0	8.67115115	0	0	0	7.393176774	87	FL	DL70
0	0	0	6.268450087	4.781970479	3.165766149	0	5.306191488	87	FL	DL70
0	4.707772883	0	6.55043259	7.790642943	8.187865857	12.15803603	7.752589376	87	FL	DL70
0	5.707579906	0	0	4.956303196	5.548823598	0	4.944002535	87	FL	DL70
0	7.865237405	9.081615114	0	5.649413217	0	0	4.71292065	87	FL	DL70
0	0	0	8.664963437	5.814924164	7.239098974	0	7.698522176	87	FL	DL70
0	0	1.776351207	0	0	0	0	0	87	FL	DL70
0	0	6.263628349	0	0	0	0	0	87	FL	DL70
0	5.014465805	7.483858364	6.076997722	6.635219348	7.199489879	0	6.757950245	87	FL	DL70
6.779262696	9.273907544	10.1645481	8.604554313	7.916358878	9.506106683	0	8.856926707	87	FL	DL70
4.065463226	5.087219186	0	9.56006573	10.38067489	9.308477414	10.85304546	9.914426213	87	FL	DL70
0	0	3.619805775	0	0	0	3.463844774	0	87	FL	DL70
9.96829887	0	0	0	0	0	0	0	87	FL	DL70
3.970214824	5.753670043	7.158932407	0	0	0	0	0	87	FL	DL70
0	0	0	7.433017101	5.40095983	3.783541799	0	6.349896164	87	FL	DL70
0	0	0	5.874288843	0	0	0	4.59640799	87	FL	DL70
7.668688711	0	0	0	0	0	0	0	87	FL	DL70
0	0	3.135472343	0	0	0	0	0	87	FL	DL70
0	5.68853214	5.913958272	0	0	0	0	0	87	FL	DL70
0	6.963024535	0	4.476816301	0	0	0	3.200373995	87	FL	DL70
0	4.478245896	6.044576777	6.616754979	5.348318358	6.336072059	0	6.166797444	87	FL	DL70
0	11.58854975	10.73072552	7.418731154	7.557461027	6.961079196	9.076904143	7.354038336	87	FL	DL70
0	2.15623313	0	0	0	0	3.68663559	0	87	FL	DL70
8.971789577	11.09141461	10.51071383	7.013266496	7.190560469	0	0	6.721055518	87	FL	DL70
10.77469493	7.240574427	7.971844299	0	0	0	0	0	87	FL	DL70
13.21945825	5.903949635	6.002904569	0	4.915485416	5.535578778	0	4.919907491	87	FL	DL70
0	0	0	0	3.242981077	0	0	2.314702927	87	FL	DL70
6.073998161	5.263664285	7.663488034	7.002416497	9.457617672	4.214026054	10.75622179	8.584457659	87	FL	DL70
8.66212363	5.58743859	6.071423733	0	0	0	0	0	87	FL	DL70
6.454767832	0	0	0	0	0	0	0	87	FL	DL70
0	5.771527307	0	0	3.125602177	0	0	2.199477708	87	FL	DL70
0	0	3.887771881	0	0	2.609793716	0	1.540924155	87	FL	DL70
6.2623971	7.79640033	0	0	4.655239031	0	9.633258979	3.719176186	87	FL	DL70
9.264669944	9.684071446	9.477240844	5.689721094	5.203143969	2.830994672	0	5.070553903	87	FL	DL70
0	3.988911808	6.367347496	0	0	0	0	0	87	FL	DL70
0	2.839313359	0	0	6.6573604	3.165766149	10.53740413	5.746034727	87	FL	DL70
9.42003843	7.63991053	6.579593437	0	6.027843076	6.228714292	0	5.798038503	87	FL	DL70
0	10.80588095	11.02102337	9.368060926	7.691919225	4.931699223	0	8.334778139	87	FL	DL70
6.420866453	6.020869421	8.357308676	10.38180114	11.07302839	11.70720815	9.708486186	11.2151052	87	FL	DL70
0	8.017672913	7.909547503	6.058478873	5.014566654	0	0	5.182875155	87	FL	DL70
0	6.372008874	2.668399342	0	3.683919403	0	0	2.750815633	87	FL	DL70
4.711876838	9.162932793	11.15868765	10.14248439	10.77276939	11.43531445	7.800154939	10.93769545	87	FL	DL70
0	4.135428137	0	0	0	0	0	0	87	FL	DL70
9.452994517	9.706288751	8.82224897	5.411016218	6.529029709	0	8.740340757	5.801411126	87	FL	DL70
0	0	0	0	3.817302911	0	0	2.883393276	87	FL	DL70
0	7.313226513	6.21319788	5.214315543	4.707873724	3.783541799	0	4.692721266	87	FL	DL70
0	8.409942672	8.602694583	6.36925413	9.575523964	7.052886595	12.52809192	8.730843388	87	FL	DL70
0	0	0	0	4.135528944	0	0	3.200373995	87	FL	DL70
0	11.61069183	10.72821296	7.842414382	7.721314301	7.288813304	0	7.638150074	87	FL	DL70
0	8.83771661	9.017250644	7.062399109	6.352501376	0	0	6.310208668	87	FL	DL70
0	0	0	0	5.069621833	0	0	4.133278539	87	FL	DL70
6.358624496	11.70449021	11.63347454	7.147696574	7.939913468	6.560411364	10.08593275	7.430840916	87	FL	DL70
5.034611809	0	0	0	0	0	0	0	87	FL	DL70
4.557755326	6.896333288	6.591474719	6.556130588	4.340237394	0	0	5.420895391	87	FL	DL70
6.0617282	4.757775551	5.874428034	0	0	0	0	0	87	FL	DL70
5.998013123	8.509212562	7.936576169	9.607123524	10.35504963	8.552404497	0	9.807142231	87	FL	DL70
8.593850682	5.278262313	0	0	0	0	0	0	87	FL	DL70
0	8.496532278	10.06456352	9.478801276	5.618954787	3.521534027	0	8.233005004	87	FL	DL70
10.06410545	9.193442639	8.564021667	0	6.608752869	7.404284104	9.330393854	6.723736477	87	FL	DL70
3.46002136	6.034568106	7.442700318	5.780103265	7.879415373	5.046757854	10.73665035	7.070860554	87	FL	DL70
0	4.135428137	4.691808824	0	3.989012597	2.326270506	4.909837386	3.200373995	87	FL	DL70
9.106245219	10.5690619	10.7983959	9.154600628	10.17108071	9.78024167	11.1126757	9.836506352	87	FL	DL70
9.133501182	6.337437739	7.012564074	4.969211795	0	0	0	3.691810325	87	FL	DL70
0	0	0	0	0	0	2.091926658	0	87	FL	DL70
3.970214824	6.710557957	8.130792472	0	2.83941353	0	0	1.921108621	87	FL	DL70
0	2.658487357	0	0	0	0	3.948743592	0	87	FL	DL70
0	5.263664285	8.956256133	0	0	0	0	0	87	FL	DL70
0	0	0	5.918251301	0	0	0	4.640362548	87	FL	DL70
0	4.222398655	0	0	0	0	0	0	87	FL	DL70
0	0	3.135472343	0	0	0	0	0	87	FL	DL70
3.46002136	0	0	0	0	0	0	0	87	FL	DL70
0	0	0	5.446106186	0	0	0	4.168352446	87	FL	DL70
0	0	0	8.464829011	9.151046693	6.87406799	0	8.581955572	87	FL	DL70
0	0	0	5.336911434	0	0	0	4.059211608	87	FL	DL70
0	8.226481969	10.20684983	4.681567273	5.37498543	0	0	4.742474825	87	FL	DL70
0	0	0	4.563807033	0	0	0	3.287120517	87	FL	DL70
0	5.797729184	0	0	0	0	0	0	87	FL	DL70
0	0	0	5.662322763	5.978710988	0	0	5.45954609	87	FL	DL70
0	6.818682526	6.447768625	0	5.320920657	0	0	4.38449146	87	FL	DL70
0	0	0	0	0	3.857578554	0	2.750815633	87	FL	DL70
0	0	0	0	3.93498452	0	0	3.000520847	87	FL	DL70
0	0	0	0	0	2.830994672	0	1.747901447	87	FL	DL70
0	8.149095317	8.16809476	7.60424494	6.396091559	3.165766149	0	6.686922614	87	FL	DL70
7.756318673	0	0	0	0	0	0	0	87	FL	DL70
0	6.26988004	5.43618418	0	3.989012597	0	0	3.054334809	87	FL	DL70
8.819542492	10.86711202	10.90885596	6.708656041	7.205438516	6.616239602	9.620372541	6.910065605	87	FL	DL70
0	11.8265592	11.87469655	8.363858369	8.271166727	6.894829938	10.26844815	8.02374805	87	FL	DL70
4.500610225	6.46466721	0	0	0	0	0	0	87	FL	DL70
4.711876838	0	0	0	0	0	0	0	87	FL	DL70
6.446399624	6.981666853	8.112896812	0	0	0	0	0	87	FL	DL70
0	3.529895761	2.668399342	0	0	0	0	0	87	FL	DL70
0	10.95330115	9.937917434	6.010623401	7.050584554	0	0	6.338154419	87	FL	DL70
0	2.839313359	0	0	0	0	2.773622649	0	87	FL	DL70
0	0	0	5.970618567	0	3.012256239	0	4.752135282	87	FL	DL70
0	0	0	0	4.17995895	0	0	3.244684725	87	FL	DL70
0	0	0	0	3.348052217	0	0	2.418221816	87	FL	DL70
0	0	3.252859132	0	0	0	0	0	87	FL	DL70
9.114441986	11.13918766	10.90717458	7.610203247	8.101267717	8.019358252	9.037865729	7.957383727	87	FL	DL70
6.572550348	7.328264378	9.282849377	11.24162114	12.05552145	12.17749359	0	11.93627429	87	FL	DL70
0	6.041347716	0	8.430549737	4.894434319	0	0	7.192734706	87	FL	DL70
0	7.897429017	7.610917171	0	0	0	0	0	87	FL	DL70
0	7.540905057	7.964889479	0	5.814924164	0	0	4.878412371	87	FL	DL70
6.311667808	9.218832678	10.67903593	10.70439082	11.684643	11.97235441	0	11.61824255	87	FL	DL70
0	0	2.849254623	0	0	0	0	0	87	FL	DL70
11.90265149	10.92142735	10.35778712	6.819367769	8.281289733	7.97384415	11.66109086	7.92287704	87	FL	DL70
8.682986064	7.626155162	8.002075751	0	5.051604777	0	0	4.11526946	87	FL	DL70
9.217934867	11.66949774	11.64286713	6.828063456	7.242709871	6.715244804	9.481457251	6.981869204	87	FL	DL70
4.663094953	4.41157291	7.667523007	7.031092251	8.709515389	6.743529437	9.644173848	7.996379484	87	FL	DL70
10.08795591	8.886015733	8.960685819	0	4.915485416	0	9.333219713	3.979220617	87	FL	DL70
0	0	1.776351207	0	0	0	0	0	87	FL	DL70
5.19366496	4.41157291	6.648851628	10.03806771	6.944128927	7.518861199	0	8.907633085	87	FL	DL70
0	0	0	0	0	3.857578554	0	2.750815633	87	FL	DL70
0	0	0	0	4.263304613	0	0	3.327833211	87	FL	DL70
0	3.817202151	0	0	0	0	0	0	87	FL	DL70
0	2.15623313	3.002518065	0	0	0	0	0	87	FL	DL70
0	2.15623313	0	0	0	0	0	0	87	FL	DL70
0	0	0	8.345043141	6.034668963	7.366543805	0	7.527050719	87	FL	DL70
0	0	0	2.491138911	0	0	0	1.285776503	87	FL	DL70
0	0	2.447938377	0	0	0	0	0	87	FL	DL70
0	4.445464808	0	4.753014807	5.992996764	1.93241183	7.899615702	5.255191576	87	FL	DL70
0	0	0	5.336911434	6.612576952	7.822019095	0	7.066118969	87	FL	DL70
0	0	2.849254623	0	0	0	0	0	87	FL	DL70
0	0	4.098936284	0	0	0	0	0	87	FL	DL70
0	0	2.849254623	0	0	0	0	0	87	FL	DL70
0	0	0	0	0	0	4.091751951	0	87	FL	DL70
0	5.278262313	0	0	0	0	0	0	87	FL	DL70
0	8.510357382	9.634306565	5.767680985	6.460333492	3.991005442	0	5.879118795	87	FL	DL70
0	0	3.539887537	0	0	0	0	0	87	FL	DL70
3.747271422	0	0	0	0	0	0	0	87	FL	DL70
0	6.231519458	0	6.853705828	3.93498452	0	0	5.648945791	87	FL	DL70
0	0	0	4.276209426	0	0	0	3.000520847	87	FL	DL70
0	0	0	0	1.767000185	0	0	0.959517848	87	FL	DL70
0	8.833998365	8.099915239	5.862989468	5.76273939	0	0	5.406007369	87	FL	DL70
12.95136436	8.487793511	8.453536699	5.918251301	5.051604777	3.857578554	0	5.195296903	87	FL	DL70
0	7.577918885	7.196176537	6.260845542	5.121803672	0	0	5.354716252	87	FL	DL70
5.92996056	6.16212804	8.293353606	11.35332684	8.225061914	8.715836837	0	10.21180991	87	FL	DL70
0	0	1.776351207	0	0	0	0	0	87	FL	DL70
0	3.125501707	0	0	0	0	0	0	87	FL	DL70
0	0	0	0	0	0	2.773622649	0	87	FL	DL70
4.500610225	0	0	0	0	0	0	0	87	FL	DL70
0	0	0	4.604620512	0	0	0	3.327833211	87	FL	DL70
0	0	0	0	2.992659373	0	0	2.06964255	87	FL	DL70
5.53849009	9.743644537	7.806409112	11.12095013	6.812552849	6.823878358	0	9.877397412	87	FL	DL70
4.375482137	0	0	0	6.414871351	0	10.94505333	5.478325317	87	FL	DL70
9.195067612	9.142468643	10.12751309	0	5.771628163	0	0	4.835120802	87	FL	DL70
0	8.309559569	8.809477405	0	4.805497749	0	0	3.869305734	87	FL	DL70
0	6.225917246	0	0	0	0	0	0	87	FL	DL70
0	9.774497	9.826593945	5.411016218	6.150180667	4.262795894	0	5.59662134	87	FL	DL70
0	0	0	5.560046654	5.84002965	0	0	5.333439825	87	FL	DL70
0	0	0	0	4.040272467	5.561895288	0	4.682466505	87	FL	DL70
7.377701022	9.774820154	9.601084724	5.851560959	6.357439628	6.411034661	9.518476403	6.260406191	87	FL	DL70
0	0	0	0	4.411673739	6.856430887	0	5.844250534	87	FL	DL70
0	0	2.165979747	0	0	0	0	0	87	FL	DL70
4.611811279	0	1.776351207	0	0	0	3.176923514	0	87	FL	DL70
0	2.839313359	0	0	0	0	0	0	87	FL	DL70
0	0	0	5.575313681	3.817302911	0	0	4.514508981	87	FL	DL70
11.26898017	8.065213848	7.692706567	0	4.135528944	3.012256239	0	3.440901177	87	FL	DL70
0	0	2.165979747	0	0	0	0	0	87	FL	DL70
0	4.135428137	0	0	0	0	0	0	87	FL	DL70
0	0	2.447938377	0	0	0	0	0	87	FL	DL70
7.096619929	0	0	0	0	0	0	0	87	FL	DL70
4.065463226	4.681801739	0	0	0	0	0	0	87	FL	DL70
7.18070294	10.18982497	11.51958203	12.31073737	13.04247929	13.68359238	11.56495836	13.18349702	87	FL	DL70
0	7.502468373	7.278697475	0	3.877872354	0	0	2.943661441	87	FL	DL70
0	6.23709046	6.614821997	0	4.089033864	5.109931847	0	4.356329593	87	FL	DL70
0	4.263203795	0	0	0	0	0	0	87	FL	DL70
0	0	0	0	0	5.587536981	0	4.477246863	87	FL	DL70
0	0	2.668399342	0	0	0	0	0	87	FL	DL70
0	0	0	4.563807033	0	0	0	3.287120517	87	FL	DL70
0	0	0	6.448242112	0	0	0	5.170297175	87	FL	DL70
0	5.30683424	0	0	0	0	0	0	87	FL	DL70
0	7.130905152	9.092327762	0	0	0	0	0	87	FL	DL70
0	4.733086669	0	0	0	0	0	0	87	FL	DL70
0	7.986286607	0	0	4.828484257	0	0	3.892275681	87	FL	DL70
6.109929802	4.179858139	0	11.27488106	6.347538617	4.744511315	0	10.00875452	87	FL	DL70
0	0	0	0	5.919435185	3.012256239	0	5.027693727	87	FL	DL70
3.747271422	5.450867459	5.951985133	4.276209426	0	0	0	3.000520847	87	FL	DL70
0	5.374884576	0	6.497634632	5.598121261	3.298880997	0	5.702392368	87	FL	DL70
0	0	2.447938377	0	0	0	0	0	87	FL	DL70
5.727727217	5.806312771	0	5.192337965	6.561685538	0	0	5.791258942	87	FL	DL70
6.630119987	0	5.995787189	0	0	0	0	0	87	FL	DL70
0	2.438079623	4.273208653	0	0	0	4.156256668	0	87	FL	DL70
0	9.02003816	8.474717519	0	6.424130627	6.274324464	0	6.031931408	87	FL	DL70
0	0	2.447938377	0	2.156331321	0	2.488947165	1.285776503	87	FL	DL70
0	0	0	5.411016218	0	0	0	4.133278539	87	FL	DL70
0	4.894333472	8.412332372	0	2.83941353	0	0	1.921108621	87	FL	DL70
0	5.121702821	4.145431852	0	0	0	0	0	87	FL	DL70
4.44000149	4.445464808	6.706629245	4.681567273	3.242981077	0	0	3.691810325	87	FL	DL70
0	0	0	0	0	0	2.488947165	0	87	FL	DL70
0	6.710557957	8.314661228	0	9.305240437	4.585474962	0	8.376145289	87	FL	DL70
6.109929802	9.264263751	10.62814936	12.43443714	13.20005681	11.71982207	13.28727455	12.68339388	87	FL	DL70
8.283338863	0	0	0	0	0	0	0	87	FL	DL70
0	0	2.165979747	0	0	0	0	0	87	FL	DL70
0	7.842070353	9.035188344	0	6.113139745	0	0	5.17660594	87	FL	DL70
0	6.29115729	0	10.98260696	5.831730988	5.169351185	0	9.716249285	87	FL	DL70
0	0	1.776351207	0	0	0	0	0	87	FL	DL70
0	0	0	0	0	2.326270506	0	1.285776503	87	FL	DL70
0	4.599578976	0	4.717928896	0	0	0	3.440901177	87	FL	DL70
0	0	4.882837356	0	0	0	0	0	87	FL	DL70
0	0	5.302658596	0	0	0	0	0	87	FL	DL70
5.727727217	8.218854168	8.456590136	4.430308887	5.138609614	4.309298293	0	4.742474825	87	FL	DL70
0	0	0	0	3.242981077	0	0	2.314702927	87	FL	DL70
0	5.543954752	7.075162635	0	0	0	0	0	87	FL	DL70
11.86585322	4.540751104	6.103999567	0	4.040272467	4.051591074	0	3.719176186	87	FL	DL70
0	6.764442894	7.801725264	0	0	0	0	0	87	FL	DL70
0	0	0	7.710003736	4.376593123	4.162756375	0	6.512900508	87	FL	DL70
0	4.733086669	0	0	0	0	0	0	87	FL	DL70
0	4.509986665	5.974125966	0	0	0	0	0	87	FL	DL70
0	0	2.447938377	0	0	0	2.488947165	0	87	FL	DL70
0	0	0	10.34276871	5.320920657	0	0	9.074026015	87	FL	DL70
0	0	0	5.463199994	0	0	0	4.18543883	87	FL	DL70
0	0	2.668399342	0	2.65858723	0	3.68663559	1.747901447	87	FL	DL70
6.579930427	8.484276509	9.030046944	7.664166217	5.84002965	5.36123188	9.09676039	6.682747256	87	FL	DL70
9.79320042	0	0	0	2.65858723	0	0	1.747901447	87	FL	DL70
0	2.15623313	0	0	0	0	0	0	87	FL	DL70
0	3.683818672	0	0	0	0	0	0	87	FL	DL70
7.08337472	6.32224767	6.551308835	0	3.817302911	0	0	2.883393276	87	FL	DL70
0	0	2.447938377	0	0	0	0	0	87	FL	DL70
0	0	0	4.681567273	0	0	0	3.404610874	87	FL	DL70
5.579310872	7.408880909	8.445553851	0	5.413698344	6.038362365	0	5.420895391	87	FL	DL70
4.065463226	0	3.887771881	8.374979891	4.040272467	5.466588207	0	7.176693857	87	FL	DL70
0	0	0	0	4.340237394	0	0	3.404610874	87	FL	DL70
0	6.499453163	0	5.074563137	6.78080423	8.803863954	0	7.856992461	87	FL	DL70
0	5.911671567	9.144540878	5.496535254	7.007810805	6.877558387	0	6.710259223	87	FL	DL70
0	2.438079623	0	0	0	0	0	0	87	FL	DL70
0	6.106729781	0	0	0	0	0	0	87	FL	DL70
6.023988298	6.006980475	8.414242592	10.25925268	10.97382444	11.14908055	9.077359827	10.89136489	87	FL	DL70
6.814769296	6.741224667	6.720566712	9.536401048	7.855475172	9.711385364	0	9.240697125	87	FL	DL70
0	2.839313359	0	0	5.138609614	0	0	4.202238297	87	FL	DL70
0	8.197181496	7.99048142	0	4.828484257	0	0	3.892275681	87	FL	DL70
0	6.878941582	6.865280651	6.556130588	5.426276633	0	0	5.652859594	87	FL	DL70
0	0	0	0	2.992659373	0	0	2.06964255	87	FL	DL70
0	0	0	0	3.348052217	0	0	2.418221816	87	FL	DL70
0	0	0	8.353048333	0	0	0	7.033938678	86	PBS	DL70
0	0	0	0	2.126693309	0	0	1.153936938	86	PBS	DL70
0	0	8.485614816	6.542662064	7.465812279	4.850455909	8.064166102	6.731609102	86	PBS	DL70
0	0	0	8.805490915	0	3.298411861	0	7.492233464	86	PBS	DL70
5.956803501	9.711292266	10.37229201	11.92425742	11.3413084	10.73633844	10.22298547	11.37646778	86	PBS	DL70
0	0	0	7.31703305	0	0	0	5.997928402	86	PBS	DL70
7.497242151	6.816583303	0	0	0	0	0	0	86	PBS	DL70
0	6.691710314	0	0	0	0	0	0	86	PBS	DL70
0	0	0	0	1.738309757	0	0	0.846842917	86	PBS	DL70
5.821986352	0	0	0	0	0	0	0	86	PBS	DL70
0	7.437626336	8.379020504	0	5.513588922	0	0	4.450495987	86	PBS	DL70
0	0	0	0	4.309780419	0	0	3.247897834	86	PBS	DL70
0	8.221186149	8.40207237	0	4.775034312	5.652753457	0	5.01949792	86	PBS	DL70
0	0	0	0	3.847431604	0	0	2.78756161	86	PBS	DL70
0	0	2.889058344	0	0	0	4.066798666	0	86	PBS	DL70
4.382916801	9.067416145	8.70207764	0	5.732272364	0	0	4.66913692	86	PBS	DL70
6.440225999	9.39943052	9.690203915	12.12020068	12.20339303	11.39281122	11.63385079	11.93362914	86	PBS	DL70
0	0	0	0	3.499582707	0	0	2.443036376	86	PBS	DL70
0	0	0	0	4.510391438	4.395810535	0	4.140458133	86	PBS	DL70
0	2.484095112	0	0	2.126693309	0	0	1.153936938	86	PBS	DL70
0	0	0	7.993492985	4.309780419	2.981169704	0	6.715590499	86	PBS	DL70
0	0	0	0	2.126693309	0	0	1.153936938	86	PBS	DL70
0	0	0	0	2.126693309	0	0	1.153936938	86	PBS	DL70
0	0	0	0	4.651440322	0	0	3.58889985	86	PBS	DL70
0	6.915838045	8.662062175	0	0	0	0	0	86	PBS	DL70
0	0	0	0	2.126693309	0	0	1.153936938	86	PBS	DL70
6.860395807	9.579614444	9.307310245	11.60613098	12.02660494	11.65877576	9.87658884	11.78965208	86	PBS	DL70
4.291976141	0	0	8.919353071	3.722397845	0	0	7.607360392	86	PBS	DL70
0	3.325705975	0	0	3.317662106	0	0	2.263996255	86	PBS	DL70
0	0	0	6.21842429	0	0	0	4.899365467	86	PBS	DL70
0	10.54520471	8.683535391	11.63430005	7.242274513	5.669847476	9.035501099	10.33470295	86	PBS	DL70
0	7.264607316	0	0	6.555028567	6.754224242	0	6.354127278	86	PBS	DL70
0	11.5199831	10.87110294	8.012541175	9.020463857	10.35071053	9.446402472	9.666321529	86	PBS	DL70
0	8.329317621	0	8.207944988	4.798020631	0	0	6.930626949	86	PBS	DL70
0	6.453679089	0	0	0	0	0	0	86	PBS	DL70
0	0	0	0	3.212609068	0	0	2.161133235	86	PBS	DL70
0	9.129117539	0	0	0	0	9.220476527	0	86	PBS	DL70
0	8.030074774	8.767422685	0	0	0	0	0	86	PBS	DL70
0	7.207448961	0	0	0	0	0	0	86	PBS	DL70
11.95671649	6.998904493	0	0	0	4.454634162	0	3.506798088	86	PBS	DL70
0	6.794604451	0	8.963142087	5.749971576	3.298411861	0	7.699441596	86	PBS	DL70
0	7.195614517	0	0	0	0	0	0	86	PBS	DL70
0	0	0	0	4.540237396	0	0	3.477864192	86	PBS	DL70
0	7.174561132	0	0	0	0	0	0	86	PBS	DL70
0	0	0	0	3.412744605	0	0	2.35744654	86	PBS	DL70
0	6.132097703	0	0	0	0	0	0	86	PBS	DL70
0	0	0	0	2.809159811	0	0	1.771653418	86	PBS	DL70
0	7.483296343	0	0	0	0	0	0	86	PBS	DL70
5.821986352	11.4223608	11.56009897	10.07922468	8.571757992	9.966428952	8.407250138	9.707912968	86	PBS	DL70
10.75541263	6.915838045	0	0	0	0	0	0	86	PBS	DL70
0	7.666361574	1.814261083	0	0	0	0	0	86	PBS	DL70
5.974660884	9.48802846	9.295859738	7.872248467	7.395579392	8.988633451	0	8.381749584	86	PBS	DL70
0	0	0	0	0	3.203387754	0	2.263996255	86	PBS	DL70
13.1468956	0	0	0	4.47962745	5.268625343	0	4.660169842	86	PBS	DL70
0	0	0	0	0	2.015673096	0	1.153936938	86	PBS	DL70
0	8.353916777	8.814217502	0	4.984101779	0	0	3.921234742	86	PBS	DL70
0	0	0	9.877059892	0	2.981169704	0	8.55941047	86	PBS	DL70
0	6.560288348	0	0	0	0	0	0	86	PBS	DL70
0	0	0	7.743551314	0	0	0	6.424443379	86	PBS	DL70
0	8.636210503	9.346645637	0	5.10814413	2.515147218	0	4.125198512	86	PBS	DL70
0	0	0	8.86705677	3.786865623	3.385205492	0	7.561898041	86	PBS	DL70
5.842394872	8.669477602	0	0	4.272054243	0	0	3.210275676	86	PBS	DL70
0	0	0	0	2.40818641	0	0	1.399629903	86	PBS	DL70
0	8.701013256	0	0	5.969596584	7.730025388	0	6.924094041	86	PBS	DL70
9.344692907	0	0	0	0	4.231566603	0	3.284159706	86	PBS	DL70
5.466792155	9.882408094	0	9.645750784	8.05604927	8.161078135	0	8.791419701	86	PBS	DL70
0	0	0	7.447604884	0	0	0	6.128498919	86	PBS	DL70
8.964172753	7.903532589	0	0	0	0	0	0	86	PBS	DL70
0	0	0	0	2.126693309	0	0	1.153936938	86	PBS	DL70
0	0	0	0	4.984101779	0	0	3.921234742	86	PBS	DL70
0	0	0	5.844379796	0	0	0	4.525378341	86	PBS	DL70
0	9.976722827	9.371611545	0	4.945639246	3.203387754	0	4.061720468	86	PBS	DL70
0	7.692051049	8.736723699	8.490034309	6.935342363	0	0	7.41219081	86	PBS	DL70
6.68534747	0	0	7.873604399	9.160761706	7.875499175	0	8.518816555	86	PBS	DL70
0	9.078798011	0	0	4.309780419	4.924555447	0	4.369550872	86	PBS	DL70
0	0	0	0	2.628426221	0	0	1.601478754	86	PBS	DL70
0	0	0	0	1.738309757	0	0	0.846842917	86	PBS	DL70
0	2.484095112	0	0	0	1.631336251	0	0.846842917	86	PBS	DL70
6.152545908	10.93526573	11.88170254	11.03709914	11.82689927	12.25693025	9.664055236	11.88713412	86	PBS	DL70
11.07538385	6.625528625	8.276551716	0	9.688985057	5.026328418	8.814501617	8.636303918	86	PBS	DL70
0	0	0	0	3.958566489	0	0	2.898033149	86	PBS	DL70
0	10.82296622	10.61562108	11.11207013	9.341489171	9.014372948	11.82007817	10.1277602	86	PBS	DL70
6.560474583	0	0	0	0	0	0	0	86	PBS	DL70
0	8.484288967	0	0	3.722397845	3.098413493	0	3.130514987	86	PBS	DL70
5.678095097	12.04882934	11.8685201	10.38371014	9.169412279	10.5422473	8.425473875	10.1897953	86	PBS	DL70
0	8.806836011	0	6.375608803	5.021139704	3.539052017	0	5.40589133	86	PBS	DL70
0	0	0	0	2.628426221	0	0	1.601478754	86	PBS	DL70
0	0	0	0	3.958566489	4.454634162	0	3.939912471	86	PBS	DL70
0	6.919767316	0	8.086396405	5.124672243	0	0	6.831962521	86	PBS	DL70
0	0	0	6.611996489	0	0	0	5.292909578	86	PBS	DL70
0	7.825808816	2.889058344	0	2.628426221	0	0	1.601478754	86	PBS	DL70
0	7.435287156	0	6.542662064	0	0	0	5.223578643	86	PBS	DL70
6.67221822	0	0	8.024264637	4.885021148	0	0	6.759590704	86	PBS	DL70
9.638442956	9.054976454	9.553975465	7.240922783	8.193071043	8.766639554	9.46759141	8.320402716	86	PBS	DL70
0	0	0	5.942496157	0	2.015673096	0	4.651121643	86	PBS	DL70
9.819894502	6.867441604	9.595060081	9.084867505	9.238730486	10.70386735	0	10.05001549	86	PBS	DL70
0	0	0	8.252523249	4.105077366	0	0	6.953616425	86	PBS	DL70
0	0	8.01091467	0	0	0	0	0	86	PBS	DL70
0	7.494395229	0	0	0	0	0	0	86	PBS	DL70
0	7.476577397	0	0	8.649066914	4.33331042	0	7.600719004	86	PBS	DL70
0	0	0	0	4.775034312	0	0	3.712346691	86	PBS	DL70
0	0	0	0	0	0	2.624849058	0	86	PBS	DL70
0	8.687715188	0	0	6.558942451	8.610252246	0	7.770186534	86	PBS	DL70
0	0	0	0	5.091338262	2.015673096	0	4.077971504	86	PBS	DL70
8.96861523	0	0	0	0	0	0	0	86	PBS	DL70
0	7.297397107	8.487462676	6.626248461	11.16469639	7.137476217	8.585732904	10.12935606	86	PBS	DL70
0	0	0	0	2.809159811	0	0	1.771653418	86	PBS	DL70
7.231203406	10.88024332	11.56152254	10.62574482	11.85622212	10.42525053	11.77475728	11.19466754	86	PBS	DL70
0	8.465240773	9.118734423	0	0	0	0	0	86	PBS	DL70
0	0	0	0	4.3461354	4.959643189	0	4.40504658	86	PBS	DL70
0	0	0	0	2.40818641	0	0	1.399629903	86	PBS	DL70
0	9.679279759	9.10422708	0	5.002792192	3.790033376	0	4.227429059	86	PBS	DL70
0	0	3.292805155	2.882240297	0	0	0	1.601478754	86	PBS	DL70
0	11.09469645	11.13007408	10.2656931	8.753992547	9.302055014	5.452817829	9.554957494	86	PBS	DL70
0	0	6.821048476	0	0	0	0	0	86	PBS	DL70
